,aau,lq,lp
375,33.75000000000058,-0.008252991836345877,0.01516420149492088
376,33.76000000000059,-0.00823429713676049,0.015164018940066777
377,33.77000000000059,-0.008215231579659494,0.015163908875892083
378,33.78000000000059,-0.008195785100541886,0.015163873962582132
379,33.79000000000059,-0.008175947271744534,0.015163916960034208
380,33.800000000000594,-0.00815570728596245,0.015164040732402498
381,33.8100000000006,-0.008135053938864083,0.015164248252893002
382,33.8200000000006,-0.008113975610742381,0.015164542608824728
383,33.830000000000595,-0.008092460247138738,0.015164927006974398
384,33.8400000000006,-0.008070495338372587,0.015165404779223568
385,33.850000000000605,-0.008048067897903705,0.015165979388527935
386,33.8600000000006,-0.008025164439448115,0.015166654435230895
387,33.8700000000006,-0.00800177095276421,0.015167433663744321
388,33.88000000000061,-0.007977872878017014,0.015168320969621956
389,33.89000000000061,-0.007953455078623233,0.015169320407052482
390,33.90000000000061,-0.007928501812469827,0.0151704361968015
391,33.91000000000061,-0.0079029967013923,0.015171672734634286
392,33.92000000000061,-0.007876922698788435,0.015173034600253415
393,33.93000000000062,-0.007850262055233065,0.01517452656678837
394,33.940000000000616,-0.007822996281948357,0.015176153610877376
395,33.950000000000614,-0.007795106111972348,0.01517792092338487
396,33.96000000000062,-0.007766571458854435,0.015179833920801938
397,33.970000000000624,-0.0077373713726922875,0.015181898257380925
398,33.98000000000062,-0.007707483993308263,0.015184119838059998
399,33.99000000000062,-0.0076768865003455505,0.01518650483223828
400,34.000000000000625,-0.007645555060045836,0.015189059688467546
401,34.01000000000063,-0.007613464768447334,0.015191791150132356
402,34.02000000000063,-0.007580589590719533,0.015194706272197106
403,34.030000000000626,-0.007546902296324473,0.01519781243910561
404,34.04000000000063,-0.007512374389665797,0.015201117383926798
405,34.05000000000064,-0.007476976035854828,0.015204629208848892
406,34.060000000000635,-0.007440675981188386,0.015208356407134044
407,34.07000000000063,-0.007403441467892067,0.015212307886656479
408,34.08000000000064,-0.007365238142642693,0.01521649299515879
409,34.09000000000064,-0.007326029958332238,0.015220921547374556
410,34.10000000000064,-0.007285779068484521,0.015225603854180082
411,34.11000000000064,-0.007244445713674375,0.015230550753954646
412,34.120000000000644,-0.007201988099234799,0.015235773646346812
413,34.13000000000065,-0.00715836226346132,0.015241284528664993
414,34.14000000000065,-0.007113521935441692,0.015247096035133172
415,34.150000000000645,-0.007067418381544495,0.015253221479278638
416,34.16000000000065,-0.00702000023949771,0.015259674899746837
417,34.170000000000655,-0.006971213338871147,0.015266471109871203
418,34.18000000000065,-0.006921000506643718,0.015273625751361876
419,34.19000000000065,-0.0068693013563903265,0.015281155352518158
420,34.20000000000066,-0.006816052059456024,0.015289077391415563
421,34.21000000000066,-0.006761185096294538,0.015297410364570687
422,34.22000000000066,-0.006704628985937043,0.01530617386164588
423,34.23000000000066,-0.006646307991312766,0.01531538864682277
424,34.24000000000066,-0.006586141797869566,0.015325076747549467
425,34.25000000000067,-0.006524045162628362,0.01533526155145303
426,34.260000000000666,-0.006459927530449071,0.015345967912306987
427,34.270000000000664,-0.006393692613875816,0.015357222266057067
428,34.28000000000067,-0.006325237932467698,0.015369052758035797
429,34.290000000000674,-0.006254454306977721,0.015381489382646498
430,34.30000000000067,-0.006181225303136552,0.015394564136964951
431,34.31000000000067,-0.006105426619078395,0.015408311189905096
432,34.320000000000675,-0.006026925409638537,0.015422767068818996
433,34.33000000000068,-0.005945579539796588,0.015437970865664443
434,34.34000000000068,-0.005861236758442597,0.01545396446517677
435,34.350000000000676,-0.005773733782368534,0.015470792797833807
436,34.36000000000068,-0.005682895278891549,0.015488504120815318
437,34.37000000000069,-0.005588532733779341,0.015507150330638644
438,34.380000000000685,-0.00549044318909978,0.015526787311717045
439,34.39000000000068,-0.005388407833218232,0.015547475325750295
440,34.40000000000069,-0.00528219042233551,0.015569279447638504
441,34.41000000000069,-0.005171535509607791,0.015592270054535909
442,34.42000000000069,-0.005056166454008606,0.015616523375778443
443,34.43000000000069,-0.00493578317559581,0.01564212211257348
444,34.440000000000694,-0.004810059620889247,0.015669156138430524
445,34.4500000000007,-0.004678640889880131,0.015697723292128762
446,34.4600000000007,-0.004541139974797114,0.01572793027858808
447,34.470000000000695,-0.00439713404547628,0.01575989369468072
448,34.4800000000007,-0.0042461602069492465,0.015793741200845986
449,34.490000000000705,-0.004087710639491671,0.015829612863250114
450,34.5000000000007,-0.003921227013665875,0.01586766269617053
451,34.5100000000007,-0.003746094050946567,0.015908060440343708
452,34.52000000000071,-0.0035616320734514224,0.015950993620491398
453,34.53000000000071,-0.003367088352647049,0.015996669934532692
454,34.54000000000071,-0.0031616270249208746,0.01604532003858395
455,34.55000000000071,-0.00294431728917092,0.016097200806412464
456,34.56000000000071,-0.0027141195349933505,0.01615259916039559
457,34.57000000000072,-0.0024698689653993616,0.016211836594414032
458,34.580000000000716,-0.0022102561697247823,0.016275274539008223
459,34.590000000000714,-0.0019338039629183158,0.01634332075764648
460,34.60000000000072,-0.0016388396263602727,0.016416437012949488
461,34.610000000000724,-0.0013234614485787707,0.016495148307108087
462,34.62000000000072,-0.0009854981519370819,0.01658005408697798
463,34.63000000000072,-0.0006224593757920148,0.016671841919102738
464,34.640000000000725,-0.000231474828430426,0.01677130429407299
465,34.65000000000073,0.00019078103731838937,0.016879359428802657
466,34.66000000000073,0.0006481830087750264,0.016997077222209202
467,34.67000000000073,0.0011452733838738438,0.017125711917879753
468,34.68000000000073,0.0016874121783154563,0.01726674358667162
469,34.69000000000074,0.0022809698047420537,0.017421931338783885
470,34.700000000000735,0.002933576927653281,0.0175933823260161
471,34.71000000000073,0.0036544523180228614,0.017783642285153792
472,34.72000000000074,0.004454838675107252,0.017995815898583463
473,34.73000000000074,0.005348590305362574,0.018233729093186775
474,34.74000000000074,0.006352978196102336,0.01850215137699967
475,34.75000000000074,0.007489812470455772,0.018807105826859745
476,34.760000000000744,0.00878703846264303,0.019156309875470148
477,34.77000000000075,0.010281057201921219,0.01955981615793735
478,34.78000000000075,0.012020185280111464,0.020030968021135447
479,34.790000000000745,0.014069964968297821,0.020587866015187146
