a e inc Omega omega Manom LibCen LibAmp KozCen KozAmp
39.53721902361534 0.236966969113011 22.03545163204075 84.22322546856336 284.8648395772163 344.9745963802105 172.5 90.0 262.5 60.0
39.32837202196297 0.301045354737013 49.78483161307048 49.192017331091094 287.48280364909374 120.74471643580422 172.5 60.0 262.5 45.0
39.3994095763766 0.328382924819686 48.45320558385609 276.2812976171883 94.6477054243877 189.37313169914574 171.75 87.75 82.5 15.0
39.47501941946431 0.255567047702035 41.54735600053485 13.909584253100666 265.11876768780326 145.59924995449336 172.5 73.5 262.5 30.0
39.279769048577506 0.24775199832866 28.382617550091556 231.73366608402864 246.93487694925238 28.204037613565035 172.5 91.5 262.5 45.0
39.3605083962144 0.381275953528525 44.15271026764476 238.34305229094215 265.4053886001801 120.58510119020116 172.5 45.0 262.5 30.0
39.28429361515507 0.241767727839535 22.844099384027107 183.28679450132364 278.4409161618757 167.1982978964261 171.0 87.0 262.5 45.0
39.34145650184357 0.387647452230776 54.550886088998496 73.788548503593 293.2269011998671 338.9151921361503 171.75 36.75 262.5 30.0
39.49970826751684 0.364630249559299 39.81025263880445 190.24735526803818 264.05827675531623 158.43801265657163 172.5 63.0 262.5 60.0
39.42401557832585 0.299237484987771 24.996644184079372 23.520479431742242 262.96941387078755 142.57464194674822 173.25 32.25 262.5 30.0
39.34334126750209 0.294009925050188 23.277737607884287 320.63830168237985 261.2460459181849 314.02412790909005 172.5 45.0 262.5 45.0
39.54868534735253 0.254282416191421 21.748429734657233 150.0113156392927 318.8865881896948 279.3539366232848 172.5 99.0 262.5 60.0
39.429953171159056 0.351015836137478 41.00079118617455 311.1333181728652 136.04048957061434 282.0962816776573 172.5 39.0 82.5 75.0
39.453311510279974 0.187644460414362 28.756434786401098 215.22684598593872 280.119297313011 357.8530997217694 172.5 58.5 262.5 60.0
39.34646143445329 0.283373304867496 14.527445353697653 26.619695087837055 61.63532111058534 172.29190918130251 174.0 54.0 82.5 60.0
39.40878774093949 0.322449927320611 23.73274927374882 45.96477348661676 217.89415210282 171.46737625214905 172.5 46.5 262.5 75.0
39.50029249648897 0.288732854795272 35.228022053283034 138.18787349257096 318.9108600908857 45.20352064694616 172.5 76.5 262.5 75.0
39.47688306450666 0.306212575510912 25.375125813379885 191.83852945454075 119.14912899905768 122.9345494022884 172.5 90.0 82.5 60.0
